,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
13,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,female,unknown,53-year-old human stage,24,0.014545454545454545
14,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,female,unknown,53-year-old human stage,16,0.009696969696969697
15,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,female,unknown,53-year-old human stage,7,0.004242424242424242
16,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,female,unknown,53-year-old human stage,44,0.02666666666666667
17,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,53-year-old human stage,3590,2.175757575757576
18,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,female,unknown,53-year-old human stage,7,0.004242424242424242
19,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,female,unknown,53-year-old human stage,3909,2.369090909090909
20,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,female,unknown,53-year-old human stage,252,0.15272727272727274
21,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,female,unknown,53-year-old human stage,101,0.06121212121212122
22,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,female,unknown,55-year-old human stage,647,0.39212121212121215
23,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,female,unknown,55-year-old human stage,100,0.06060606060606061
24,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,female,unknown,55-year-old human stage,32,0.019393939393939394
25,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,female,unknown,55-year-old human stage,170,0.10303030303030303
26,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,female,unknown,55-year-old human stage,182,0.11030303030303029
27,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,55-year-old human stage,2770,1.678787878787879
28,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,female,unknown,55-year-old human stage,2,0.0012121212121212121
29,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,female,unknown,55-year-old human stage,12,0.007272727272727273
30,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,female,unknown,55-year-old human stage,1597,0.9678787878787879
31,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,female,unknown,55-year-old human stage,30,0.01818181818181818
32,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,female,unknown,55-year-old human stage,1373,0.8321212121212122
33,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,female,unknown,55-year-old human stage,59,0.03575757575757576
34,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,macrophage,CL:0000235,female,unknown,69-year-old human stage,1,0.0006060606060606061
35,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,female,unknown,69-year-old human stage,970,0.5878787878787879
36,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,female,unknown,69-year-old human stage,122,0.07393939393939393
37,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,female,unknown,69-year-old human stage,27,0.016363636363636365
38,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,female,unknown,69-year-old human stage,489,0.2963636363636364
39,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,female,unknown,69-year-old human stage,797,0.48303030303030303
40,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,69-year-old human stage,3305,2.003030303030303
41,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,female,unknown,69-year-old human stage,25,0.015151515151515152
42,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,female,unknown,69-year-old human stage,3105,1.8818181818181818
43,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,female,unknown,69-year-old human stage,288,0.17454545454545456
44,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,female,unknown,69-year-old human stage,1596,0.9672727272727272
45,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,female,unknown,69-year-old human stage,47,0.028484848484848484
46,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,female,unknown,71-year-old human stage,508,0.30787878787878786
47,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,female,unknown,71-year-old human stage,148,0.08969696969696969
48,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,female,unknown,71-year-old human stage,69,0.04181818181818182
49,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,female,unknown,71-year-old human stage,405,0.24545454545454545
50,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,female,unknown,71-year-old human stage,224,0.13575757575757574
51,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,71-year-old human stage,3579,2.169090909090909
52,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,female,unknown,71-year-old human stage,2,0.0012121212121212121
53,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,female,unknown,71-year-old human stage,23,0.013939393939393939
54,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,female,unknown,71-year-old human stage,3170,1.9212121212121211
55,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,female,unknown,71-year-old human stage,480,0.2909090909090909
56,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,female,unknown,71-year-old human stage,1413,0.8563636363636363
57,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,female,unknown,71-year-old human stage,46,0.027878787878787878
58,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,26-year-old human stage,2711,1.643030303030303
59,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,26-year-old human stage,10,0.006060606060606061
60,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,26-year-old human stage,9,0.005454545454545455
61,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,26-year-old human stage,29,0.017575757575757574
62,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,26-year-old human stage,80,0.048484848484848485
63,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,26-year-old human stage,1767,1.070909090909091
64,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,26-year-old human stage,10,0.006060606060606061
65,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,26-year-old human stage,451,0.2733333333333333
66,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,26-year-old human stage,75,0.045454545454545456
67,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,26-year-old human stage,160,0.09696969696969697
68,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,26-year-old human stage,9,0.005454545454545455
69,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,27-year-old human stage,1342,0.8133333333333332
70,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,27-year-old human stage,184,0.11151515151515151
71,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,27-year-old human stage,82,0.0496969696969697
72,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,27-year-old human stage,342,0.20727272727272725
73,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,27-year-old human stage,1275,0.7727272727272727
74,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,27-year-old human stage,8072,4.8921212121212125
75,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,27-year-old human stage,4,0.0024242424242424242
76,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,27-year-old human stage,39,0.023636363636363636
77,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,27-year-old human stage,4762,2.886060606060606
78,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,27-year-old human stage,796,0.4824242424242424
79,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,27-year-old human stage,1454,0.8812121212121212
80,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,27-year-old human stage,42,0.025454545454545455
81,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,28-year-old human stage,457,0.276969696969697
82,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,28-year-old human stage,66,0.04
83,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,28-year-old human stage,53,0.03212121212121212
84,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,28-year-old human stage,138,0.08363636363636363
85,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,28-year-old human stage,973,0.5896969696969697
86,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,28-year-old human stage,2498,1.513939393939394
87,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,28-year-old human stage,1,0.0006060606060606061
88,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,28-year-old human stage,4,0.0024242424242424242
89,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,28-year-old human stage,958,0.5806060606060606
90,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,28-year-old human stage,173,0.10484848484848484
91,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,28-year-old human stage,630,0.38181818181818183
92,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,28-year-old human stage,15,0.00909090909090909
93,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,macrophage,CL:0000235,male,unknown,29-year-old human stage,9,0.005454545454545455
94,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,29-year-old human stage,4095,2.481818181818182
95,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,29-year-old human stage,126,0.07636363636363637
96,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,29-year-old human stage,69,0.04181818181818182
97,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,29-year-old human stage,259,0.15696969696969695
98,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,29-year-old human stage,682,0.41333333333333333
99,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,29-year-old human stage,5297,3.21030303030303
100,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,29-year-old human stage,7,0.004242424242424242
101,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,29-year-old human stage,27,0.016363636363636365
102,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,29-year-old human stage,3147,1.9072727272727272
103,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,29-year-old human stage,351,0.2127272727272727
104,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,29-year-old human stage,1572,0.9527272727272728
105,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,29-year-old human stage,50,0.030303030303030304
106,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,macrophage,CL:0000235,male,unknown,30-year-old human stage,3,0.0018181818181818182
107,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,30-year-old human stage,332,0.2012121212121212
108,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,30-year-old human stage,143,0.08666666666666667
109,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,30-year-old human stage,157,0.09515151515151515
110,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,30-year-old human stage,612,0.3709090909090909
111,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,30-year-old human stage,1276,0.7733333333333333
112,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,30-year-old human stage,3813,2.310909090909091
113,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,30-year-old human stage,12,0.007272727272727273
114,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,30-year-old human stage,18,0.01090909090909091
115,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,30-year-old human stage,1281,0.7763636363636364
116,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,30-year-old human stage,311,0.18848484848484848
117,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,30-year-old human stage,1526,0.9248484848484848
118,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,30-year-old human stage,65,0.0393939393939394
119,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,macrophage,CL:0000235,male,unknown,33-year-old human stage,1,0.0006060606060606061
120,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,33-year-old human stage,537,0.32545454545454544
121,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,33-year-old human stage,109,0.06606060606060607
122,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,33-year-old human stage,24,0.014545454545454545
123,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,33-year-old human stage,91,0.055151515151515146
124,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,33-year-old human stage,180,0.1090909090909091
125,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,33-year-old human stage,1253,0.7593939393939394
126,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,33-year-old human stage,7,0.004242424242424242
127,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,33-year-old human stage,8,0.0048484848484848485
128,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,33-year-old human stage,1297,0.7860606060606061
129,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,33-year-old human stage,88,0.05333333333333334
130,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,33-year-old human stage,1398,0.8472727272727273
131,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,33-year-old human stage,42,0.025454545454545455
132,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,macrophage,CL:0000235,male,unknown,34-year-old human stage,1,0.0006060606060606061
133,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,34-year-old human stage,378,0.2290909090909091
134,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,34-year-old human stage,104,0.06303030303030303
135,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,34-year-old human stage,13,0.00787878787878788
136,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,34-year-old human stage,184,0.11151515151515151
137,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,34-year-old human stage,185,0.11212121212121212
138,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,34-year-old human stage,2786,1.6884848484848485
139,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,34-year-old human stage,861,0.5218181818181818
140,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,34-year-old human stage,91,0.055151515151515146
141,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,34-year-old human stage,1346,0.8157575757575758
142,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,34-year-old human stage,59,0.03575757575757576
143,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,35-year-old human stage,338,0.20484848484848486
144,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,35-year-old human stage,53,0.03212121212121212
145,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,35-year-old human stage,21,0.012727272727272728
146,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,35-year-old human stage,97,0.058787878787878785
147,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,35-year-old human stage,297,0.18
148,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,35-year-old human stage,1258,0.7624242424242424
149,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,35-year-old human stage,2,0.0012121212121212121
150,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,35-year-old human stage,2,0.0012121212121212121
151,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,35-year-old human stage,1160,0.703030303030303
152,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,35-year-old human stage,74,0.044848484848484846
153,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,35-year-old human stage,523,0.31696969696969696
154,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,35-year-old human stage,7,0.004242424242424242
155,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,37-year-old human stage,629,0.3812121212121212
156,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,37-year-old human stage,81,0.04909090909090909
157,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,37-year-old human stage,32,0.019393939393939394
158,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,37-year-old human stage,260,0.1575757575757576
159,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,37-year-old human stage,500,0.30303030303030304
160,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,37-year-old human stage,3475,2.106060606060606
161,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,37-year-old human stage,22,0.013333333333333334
162,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,37-year-old human stage,2275,1.378787878787879
163,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,37-year-old human stage,119,0.07212121212121213
164,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-negative classical monocyte",CL:0002057,male,unknown,37-year-old human stage,963,0.5836363636363636
165,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD14-positive, CD16-positive monocyte",CL:0002397,male,unknown,37-year-old human stage,37,0.022424242424242423
166,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,macrophage,CL:0000235,male,unknown,44-year-old human stage,1,0.0006060606060606061
167,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,B cell,CL:0000236,male,unknown,44-year-old human stage,320,0.19393939393939394
168,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,dendritic cell,CL:0000451,male,unknown,44-year-old human stage,53,0.03212121212121212
169,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,megakaryocyte,CL:0000556,male,unknown,44-year-old human stage,21,0.012727272727272728
170,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,monocyte,CL:0000576,male,unknown,44-year-old human stage,83,0.0503030303030303
171,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,natural killer cell,CL:0000623,male,unknown,44-year-old human stage,107,0.06484848484848485
172,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,44-year-old human stage,1213,0.7351515151515151
173,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,neutrophil,CL:0000775,male,unknown,44-year-old human stage,1,0.0006060606060606061
174,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,plasma cell,CL:0000786,male,unknown,44-year-old human stage,5,0.0030303030303030303
175,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature alpha-beta T cell,CL:0000791,male,unknown,44-year-old human stage,1110,0.6727272727272727
176,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,mature gamma-delta T cell,CL:0000800,male,unknown,44-year-old human stage,100,0.06060606060606061
