,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
33,Single-cell multi-omics analysis of the immune response in COVID-19,"ILC1, human",CL:0001077,female,unknown,fifth decade human stage,23,0.021920837185364504
34,Single-cell multi-omics analysis of the immune response in COVID-19,"group 2 innate lymphoid cell, human",CL:0001081,female,unknown,fifth decade human stage,1,0.0009530798776245437
35,Single-cell multi-omics analysis of the immune response in COVID-19,T follicular helper cell,CL:0002038,female,unknown,fifth decade human stage,80,0.0762463902099635
36,Single-cell multi-omics analysis of the immune response in COVID-19,erythrocyte,CL:0000232,female,unknown,fourth decade human stage,54,0.05146631339172537
37,Single-cell multi-omics analysis of the immune response in COVID-19,platelet,CL:0000233,female,unknown,fourth decade human stage,554,0.5280062522039972
38,Single-cell multi-omics analysis of the immune response in COVID-19,B cell,CL:0000236,female,unknown,fourth decade human stage,39,0.037170115227357206
39,Single-cell multi-omics analysis of the immune response in COVID-19,dendritic cell,CL:0000451,female,unknown,fourth decade human stage,15,0.014296198164368156
40,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 1 cell,CL:0000545,female,unknown,fourth decade human stage,32,0.030498556083985398
41,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 2 cell,CL:0000546,female,unknown,fourth decade human stage,6,0.005718479265747262
42,Single-cell multi-omics analysis of the immune response in COVID-19,natural killer cell,CL:0000623,female,unknown,fourth decade human stage,39,0.037170115227357206
43,Single-cell multi-omics analysis of the immune response in COVID-19,"CD4-positive, alpha-beta T cell",CL:0000624,female,unknown,fourth decade human stage,9,0.008577718898620895
44,Single-cell multi-omics analysis of the immune response in COVID-19,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,fourth decade human stage,12,0.011436958531494524
45,Single-cell multi-omics analysis of the immune response in COVID-19,myeloid dendritic cell,CL:0000782,female,unknown,fourth decade human stage,153,0.1458212212765552
46,Single-cell multi-omics analysis of the immune response in COVID-19,plasmacytoid dendritic cell,CL:0000784,female,unknown,fourth decade human stage,81,0.07719947008758804
47,Single-cell multi-omics analysis of the immune response in COVID-19,naive B cell,CL:0000788,female,unknown,fourth decade human stage,861,0.8206017746347322
48,Single-cell multi-omics analysis of the immune response in COVID-19,gamma-delta T cell,CL:0000798,female,unknown,fourth decade human stage,575,0.5480209296341126
49,Single-cell multi-omics analysis of the immune response in COVID-19,mature NK T cell,CL:0000814,female,unknown,fourth decade human stage,651,0.6204550003335779
50,Single-cell multi-omics analysis of the immune response in COVID-19,regulatory T cell,CL:0000815,female,unknown,fourth decade human stage,16,0.015249278041992699
51,Single-cell multi-omics analysis of the immune response in COVID-19,immature B cell,CL:0000816,female,unknown,fourth decade human stage,157,0.14963354078705338
52,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,fourth decade human stage,3773,3.5959703782774035
53,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,fourth decade human stage,1979,1.886145077818972
54,Single-cell multi-omics analysis of the immune response in COVID-19,"central memory CD4-positive, alpha-beta T cell",CL:0000904,female,unknown,fourth decade human stage,2025,1.929986752189701
55,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,fourth decade human stage,23,0.021920837185364504
56,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,female,unknown,fourth decade human stage,803,0.7653231417325086
57,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,fourth decade human stage,701,0.6681089942148052
58,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,fourth decade human stage,2985,2.844943434709263
59,Single-cell multi-omics analysis of the immune response in COVID-19,mucosal invariant T cell,CL:0000940,female,unknown,fourth decade human stage,857,0.8167894551242341
60,Single-cell multi-omics analysis of the immune response in COVID-19,unswitched memory B cell,CL:0000970,female,unknown,fourth decade human stage,91,0.08673026886383348
61,Single-cell multi-omics analysis of the immune response in COVID-19,class switched memory B cell,CL:0000972,female,unknown,fourth decade human stage,230,0.21920837185364506
62,Single-cell multi-omics analysis of the immune response in COVID-19,plasmablast,CL:0000980,female,unknown,fourth decade human stage,10,0.009530798776245438
63,Single-cell multi-omics analysis of the immune response in COVID-19,IgG plasma cell,CL:0000985,female,unknown,fourth decade human stage,22,0.020967757307739962
64,Single-cell multi-omics analysis of the immune response in COVID-19,IgM plasma cell,CL:0000986,female,unknown,fourth decade human stage,15,0.014296198164368156
65,Single-cell multi-omics analysis of the immune response in COVID-19,IgA plasma cell,CL:0000987,female,unknown,fourth decade human stage,21,0.020014677430115417
66,Single-cell multi-omics analysis of the immune response in COVID-19,"CD34-positive, CD38-negative hematopoietic stem cell",CL:0001024,female,unknown,fourth decade human stage,14,0.01334311828674361
67,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 22 cell,CL:0001042,female,unknown,fourth decade human stage,2321,2.212098395966566
68,Single-cell multi-omics analysis of the immune response in COVID-19,"effector CD8-positive, alpha-beta T cell",CL:0001050,female,unknown,fourth decade human stage,1253,1.1942090866635533
69,Single-cell multi-omics analysis of the immune response in COVID-19,CD14-positive monocyte,CL:0001054,female,unknown,fourth decade human stage,1957,1.8651773205112319
70,Single-cell multi-omics analysis of the immune response in COVID-19,"dendritic cell, human",CL:0001056,female,unknown,fourth decade human stage,155,0.14772738103180427
71,Single-cell multi-omics analysis of the immune response in COVID-19,"erythroid progenitor cell, mammalian",CL:0001066,female,unknown,fourth decade human stage,20,0.019061597552490876
72,Single-cell multi-omics analysis of the immune response in COVID-19,"ILC1, human",CL:0001077,female,unknown,fourth decade human stage,53,0.05051323351410082
73,Single-cell multi-omics analysis of the immune response in COVID-19,"group 2 innate lymphoid cell, human",CL:0001081,female,unknown,fourth decade human stage,13,0.01239003840911907
74,Single-cell multi-omics analysis of the immune response in COVID-19,T follicular helper cell,CL:0002038,female,unknown,fourth decade human stage,74,0.07052791094421623
75,Single-cell multi-omics analysis of the immune response in COVID-19,"CD14-low, CD16-positive monocyte",CL:0002396,female,unknown,fourth decade human stage,47,0.04479475424835355
76,Single-cell multi-omics analysis of the immune response in COVID-19,erythrocyte,CL:0000232,female,unknown,seventh decade human stage,59,0.05623171277984808
77,Single-cell multi-omics analysis of the immune response in COVID-19,platelet,CL:0000233,female,unknown,seventh decade human stage,92,0.08768334874145801
78,Single-cell multi-omics analysis of the immune response in COVID-19,B cell,CL:0000236,female,unknown,seventh decade human stage,9,0.008577718898620895
79,Single-cell multi-omics analysis of the immune response in COVID-19,dendritic cell,CL:0000451,female,unknown,seventh decade human stage,4,0.0038123195104981748
80,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 1 cell,CL:0000545,female,unknown,seventh decade human stage,13,0.01239003840911907
81,Single-cell multi-omics analysis of the immune response in COVID-19,natural killer cell,CL:0000623,female,unknown,seventh decade human stage,9,0.008577718898620895
82,Single-cell multi-omics analysis of the immune response in COVID-19,"CD4-positive, alpha-beta T cell",CL:0000624,female,unknown,seventh decade human stage,2,0.0019061597552490874
83,Single-cell multi-omics analysis of the immune response in COVID-19,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,seventh decade human stage,1,0.0009530798776245437
84,Single-cell multi-omics analysis of the immune response in COVID-19,myeloid dendritic cell,CL:0000782,female,unknown,seventh decade human stage,36,0.03431087559448358
85,Single-cell multi-omics analysis of the immune response in COVID-19,plasmacytoid dendritic cell,CL:0000784,female,unknown,seventh decade human stage,22,0.020967757307739962
86,Single-cell multi-omics analysis of the immune response in COVID-19,naive B cell,CL:0000788,female,unknown,seventh decade human stage,214,0.20395909381165236
87,Single-cell multi-omics analysis of the immune response in COVID-19,gamma-delta T cell,CL:0000798,female,unknown,seventh decade human stage,171,0.16297665907379696
88,Single-cell multi-omics analysis of the immune response in COVID-19,mature NK T cell,CL:0000814,female,unknown,seventh decade human stage,119,0.11341650543732071
89,Single-cell multi-omics analysis of the immune response in COVID-19,regulatory T cell,CL:0000815,female,unknown,seventh decade human stage,14,0.01334311828674361
90,Single-cell multi-omics analysis of the immune response in COVID-19,immature B cell,CL:0000816,female,unknown,seventh decade human stage,39,0.037170115227357206
91,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,seventh decade human stage,910,0.8673026886383347
92,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,seventh decade human stage,280,0.26686236573487226
93,Single-cell multi-omics analysis of the immune response in COVID-19,"central memory CD4-positive, alpha-beta T cell",CL:0000904,female,unknown,seventh decade human stage,1121,1.0684025428171136
94,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,seventh decade human stage,5,0.004765399388122719
95,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,female,unknown,seventh decade human stage,173,0.16488281882904607
96,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,seventh decade human stage,73,0.06957483106659168
97,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,seventh decade human stage,536,0.5108508144067554
98,Single-cell multi-omics analysis of the immune response in COVID-19,mucosal invariant T cell,CL:0000940,female,unknown,seventh decade human stage,115,0.10960418592682253
99,Single-cell multi-omics analysis of the immune response in COVID-19,unswitched memory B cell,CL:0000970,female,unknown,seventh decade human stage,7,0.006671559143371805
100,Single-cell multi-omics analysis of the immune response in COVID-19,class switched memory B cell,CL:0000972,female,unknown,seventh decade human stage,44,0.041935514615479924
101,Single-cell multi-omics analysis of the immune response in COVID-19,plasmablast,CL:0000980,female,unknown,seventh decade human stage,3,0.002859239632873631
102,Single-cell multi-omics analysis of the immune response in COVID-19,IgG plasma cell,CL:0000985,female,unknown,seventh decade human stage,1,0.0009530798776245437
103,Single-cell multi-omics analysis of the immune response in COVID-19,IgA plasma cell,CL:0000987,female,unknown,seventh decade human stage,4,0.0038123195104981748
104,Single-cell multi-omics analysis of the immune response in COVID-19,"CD34-positive, CD38-negative hematopoietic stem cell",CL:0001024,female,unknown,seventh decade human stage,5,0.004765399388122719
105,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 22 cell,CL:0001042,female,unknown,seventh decade human stage,698,0.6652497545819316
106,Single-cell multi-omics analysis of the immune response in COVID-19,"effector CD8-positive, alpha-beta T cell",CL:0001050,female,unknown,seventh decade human stage,49,0.04670091400360264
107,Single-cell multi-omics analysis of the immune response in COVID-19,CD14-positive monocyte,CL:0001054,female,unknown,seventh decade human stage,391,0.3726542321511966
108,Single-cell multi-omics analysis of the immune response in COVID-19,"dendritic cell, human",CL:0001056,female,unknown,seventh decade human stage,58,0.05527863290222353
109,Single-cell multi-omics analysis of the immune response in COVID-19,"erythroid progenitor cell, mammalian",CL:0001066,female,unknown,seventh decade human stage,8,0.0076246390209963495
110,Single-cell multi-omics analysis of the immune response in COVID-19,"ILC1, human",CL:0001077,female,unknown,seventh decade human stage,20,0.019061597552490876
111,Single-cell multi-omics analysis of the immune response in COVID-19,"group 2 innate lymphoid cell, human",CL:0001081,female,unknown,seventh decade human stage,2,0.0019061597552490874
112,Single-cell multi-omics analysis of the immune response in COVID-19,T follicular helper cell,CL:0002038,female,unknown,seventh decade human stage,238,0.22683301087464142
113,Single-cell multi-omics analysis of the immune response in COVID-19,hematopoietic precursor cell,CL:0008001,female,unknown,seventh decade human stage,1,0.0009530798776245437
114,Single-cell multi-omics analysis of the immune response in COVID-19,erythrocyte,CL:0000232,female,unknown,sixth decade human stage,1,0.0009530798776245437
115,Single-cell multi-omics analysis of the immune response in COVID-19,platelet,CL:0000233,female,unknown,sixth decade human stage,71,0.0676686713113426
116,Single-cell multi-omics analysis of the immune response in COVID-19,B cell,CL:0000236,female,unknown,sixth decade human stage,3,0.002859239632873631
117,Single-cell multi-omics analysis of the immune response in COVID-19,dendritic cell,CL:0000451,female,unknown,sixth decade human stage,6,0.005718479265747262
118,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 1 cell,CL:0000545,female,unknown,sixth decade human stage,6,0.005718479265747262
119,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 2 cell,CL:0000546,female,unknown,sixth decade human stage,1,0.0009530798776245437
120,Single-cell multi-omics analysis of the immune response in COVID-19,natural killer cell,CL:0000623,female,unknown,sixth decade human stage,37,0.035263955472108116
121,Single-cell multi-omics analysis of the immune response in COVID-19,"CD4-positive, alpha-beta T cell",CL:0000624,female,unknown,sixth decade human stage,3,0.002859239632873631
122,Single-cell multi-omics analysis of the immune response in COVID-19,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,sixth decade human stage,2,0.0019061597552490874
123,Single-cell multi-omics analysis of the immune response in COVID-19,myeloid dendritic cell,CL:0000782,female,unknown,sixth decade human stage,81,0.07719947008758804
124,Single-cell multi-omics analysis of the immune response in COVID-19,plasmacytoid dendritic cell,CL:0000784,female,unknown,sixth decade human stage,55,0.05241939326934991
125,Single-cell multi-omics analysis of the immune response in COVID-19,naive B cell,CL:0000788,female,unknown,sixth decade human stage,114,0.10865110604919798
126,Single-cell multi-omics analysis of the immune response in COVID-19,gamma-delta T cell,CL:0000798,female,unknown,sixth decade human stage,257,0.2449415285495077
127,Single-cell multi-omics analysis of the immune response in COVID-19,mature NK T cell,CL:0000814,female,unknown,sixth decade human stage,403,0.3840911906826911
128,Single-cell multi-omics analysis of the immune response in COVID-19,regulatory T cell,CL:0000815,female,unknown,sixth decade human stage,4,0.0038123195104981748
129,Single-cell multi-omics analysis of the immune response in COVID-19,immature B cell,CL:0000816,female,unknown,sixth decade human stage,26,0.02478007681823814
130,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,sixth decade human stage,1586,1.5115846859125264
131,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,sixth decade human stage,398,0.3793257912945684
132,Single-cell multi-omics analysis of the immune response in COVID-19,"central memory CD4-positive, alpha-beta T cell",CL:0000904,female,unknown,sixth decade human stage,224,0.21348989258789777
133,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,sixth decade human stage,13,0.01239003840911907
134,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,female,unknown,sixth decade human stage,847,0.8072586563479885
135,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,sixth decade human stage,163,0.1553520200528006
136,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,sixth decade human stage,820,0.7815254996521258
137,Single-cell multi-omics analysis of the immune response in COVID-19,mucosal invariant T cell,CL:0000940,female,unknown,sixth decade human stage,361,0.34406183582246025
138,Single-cell multi-omics analysis of the immune response in COVID-19,unswitched memory B cell,CL:0000970,female,unknown,sixth decade human stage,9,0.008577718898620895
139,Single-cell multi-omics analysis of the immune response in COVID-19,class switched memory B cell,CL:0000972,female,unknown,sixth decade human stage,20,0.019061597552490876
140,Single-cell multi-omics analysis of the immune response in COVID-19,plasmablast,CL:0000980,female,unknown,sixth decade human stage,4,0.0038123195104981748
141,Single-cell multi-omics analysis of the immune response in COVID-19,IgM plasma cell,CL:0000986,female,unknown,sixth decade human stage,1,0.0009530798776245437
142,Single-cell multi-omics analysis of the immune response in COVID-19,IgA plasma cell,CL:0000987,female,unknown,sixth decade human stage,2,0.0019061597552490874
143,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 22 cell,CL:0001042,female,unknown,sixth decade human stage,861,0.8206017746347322
144,Single-cell multi-omics analysis of the immune response in COVID-19,"effector CD8-positive, alpha-beta T cell",CL:0001050,female,unknown,sixth decade human stage,628,0.5985341631482135
145,Single-cell multi-omics analysis of the immune response in COVID-19,CD14-positive monocyte,CL:0001054,female,unknown,sixth decade human stage,729,0.6947952307882923
146,Single-cell multi-omics analysis of the immune response in COVID-19,"dendritic cell, human",CL:0001056,female,unknown,sixth decade human stage,68,0.06480943167846898
147,Single-cell multi-omics analysis of the immune response in COVID-19,"erythroid progenitor cell, mammalian",CL:0001066,female,unknown,sixth decade human stage,7,0.006671559143371805
148,Single-cell multi-omics analysis of the immune response in COVID-19,"ILC1, human",CL:0001077,female,unknown,sixth decade human stage,4,0.0038123195104981748
149,Single-cell multi-omics analysis of the immune response in COVID-19,"group 2 innate lymphoid cell, human",CL:0001081,female,unknown,sixth decade human stage,4,0.0038123195104981748
150,Single-cell multi-omics analysis of the immune response in COVID-19,T follicular helper cell,CL:0002038,female,unknown,sixth decade human stage,42,0.040029354860230834
151,Single-cell multi-omics analysis of the immune response in COVID-19,"CD14-low, CD16-positive monocyte",CL:0002396,female,unknown,sixth decade human stage,17,0.016202357919617244
152,Single-cell multi-omics analysis of the immune response in COVID-19,erythrocyte,CL:0000232,female,unknown,third decade human stage,4,0.0038123195104981748
153,Single-cell multi-omics analysis of the immune response in COVID-19,platelet,CL:0000233,female,unknown,third decade human stage,191,0.18203825662628786
154,Single-cell multi-omics analysis of the immune response in COVID-19,B cell,CL:0000236,female,unknown,third decade human stage,39,0.037170115227357206
155,Single-cell multi-omics analysis of the immune response in COVID-19,dendritic cell,CL:0000451,female,unknown,third decade human stage,25,0.023826996940613594
156,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 1 cell,CL:0000545,female,unknown,third decade human stage,11,0.010483878653869981
157,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 2 cell,CL:0000546,female,unknown,third decade human stage,5,0.004765399388122719
158,Single-cell multi-omics analysis of the immune response in COVID-19,monocyte,CL:0000576,female,unknown,third decade human stage,1,0.0009530798776245437
159,Single-cell multi-omics analysis of the immune response in COVID-19,natural killer cell,CL:0000623,female,unknown,third decade human stage,16,0.015249278041992699
160,Single-cell multi-omics analysis of the immune response in COVID-19,"CD4-positive, alpha-beta T cell",CL:0000624,female,unknown,third decade human stage,2,0.0019061597552490874
161,Single-cell multi-omics analysis of the immune response in COVID-19,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,third decade human stage,11,0.010483878653869981
162,Single-cell multi-omics analysis of the immune response in COVID-19,myeloid dendritic cell,CL:0000782,female,unknown,third decade human stage,155,0.14772738103180427
163,Single-cell multi-omics analysis of the immune response in COVID-19,plasmacytoid dendritic cell,CL:0000784,female,unknown,third decade human stage,100,0.09530798776245437
164,Single-cell multi-omics analysis of the immune response in COVID-19,naive B cell,CL:0000788,female,unknown,third decade human stage,897,0.8549126502292157
165,Single-cell multi-omics analysis of the immune response in COVID-19,gamma-delta T cell,CL:0000798,female,unknown,third decade human stage,1112,1.0598248239184926
166,Single-cell multi-omics analysis of the immune response in COVID-19,mature NK T cell,CL:0000814,female,unknown,third decade human stage,339,0.32309407851472033
167,Single-cell multi-omics analysis of the immune response in COVID-19,regulatory T cell,CL:0000815,female,unknown,third decade human stage,8,0.0076246390209963495
168,Single-cell multi-omics analysis of the immune response in COVID-19,immature B cell,CL:0000816,female,unknown,third decade human stage,102,0.09721414751770346
169,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,third decade human stage,1934,1.8432564833258676
170,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 17 cell,CL:0000899,female,unknown,third decade human stage,1,0.0009530798776245437
171,Single-cell multi-omics analysis of the immune response in COVID-19,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,third decade human stage,1715,1.6345319901260924
172,Single-cell multi-omics analysis of the immune response in COVID-19,"central memory CD4-positive, alpha-beta T cell",CL:0000904,female,unknown,third decade human stage,1180,1.1246342555969615
173,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,third decade human stage,94,0.0895895084967071
174,Single-cell multi-omics analysis of the immune response in COVID-19,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,female,unknown,third decade human stage,1368,1.3038132725903757
175,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,third decade human stage,219,0.2087244931997751
176,Single-cell multi-omics analysis of the immune response in COVID-19,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,third decade human stage,1159,1.104619578166846
177,Single-cell multi-omics analysis of the immune response in COVID-19,mucosal invariant T cell,CL:0000940,female,unknown,third decade human stage,655,0.6242673198440761
178,Single-cell multi-omics analysis of the immune response in COVID-19,unswitched memory B cell,CL:0000970,female,unknown,third decade human stage,77,0.07338715057708986
179,Single-cell multi-omics analysis of the immune response in COVID-19,class switched memory B cell,CL:0000972,female,unknown,third decade human stage,159,0.15153970054230245
180,Single-cell multi-omics analysis of the immune response in COVID-19,plasmablast,CL:0000980,female,unknown,third decade human stage,18,0.01715543779724179
181,Single-cell multi-omics analysis of the immune response in COVID-19,IgG plasma cell,CL:0000985,female,unknown,third decade human stage,29,0.027639316451111767
182,Single-cell multi-omics analysis of the immune response in COVID-19,IgM plasma cell,CL:0000986,female,unknown,third decade human stage,10,0.009530798776245438
183,Single-cell multi-omics analysis of the immune response in COVID-19,IgA plasma cell,CL:0000987,female,unknown,third decade human stage,27,0.025733156695862684
184,Single-cell multi-omics analysis of the immune response in COVID-19,"CD34-positive, CD38-negative hematopoietic stem cell",CL:0001024,female,unknown,third decade human stage,9,0.008577718898620895
185,Single-cell multi-omics analysis of the immune response in COVID-19,T-helper 22 cell,CL:0001042,female,unknown,third decade human stage,712,0.6785928728686752
186,Single-cell multi-omics analysis of the immune response in COVID-19,"effector CD8-positive, alpha-beta T cell",CL:0001050,female,unknown,third decade human stage,810,0.7719947008758804
187,Single-cell multi-omics analysis of the immune response in COVID-19,CD14-positive monocyte,CL:0001054,female,unknown,third decade human stage,737,0.7024198698092887
188,Single-cell multi-omics analysis of the immune response in COVID-19,"dendritic cell, human",CL:0001056,female,unknown,third decade human stage,101,0.09626106764007891
189,Single-cell multi-omics analysis of the immune response in COVID-19,"erythroid progenitor cell, mammalian",CL:0001066,female,unknown,third decade human stage,2,0.0019061597552490874
190,Single-cell multi-omics analysis of the immune response in COVID-19,"ILC1, human",CL:0001077,female,unknown,third decade human stage,18,0.01715543779724179
