,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
49,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,14th week post-fertilization human stage,1238,0.7967255737325114
50,Survey of human embryonic development,erythroblast,CL:0000765,male,unknown,14th week post-fertilization human stage,54,0.034752165574762205
51,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,14th week post-fertilization human stage,296,0.19049335203943726
52,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,14th week post-fertilization human stage,1426,0.9177145946224241
53,Survey of human embryonic development,native cell,CL:0000003,male,unknown,16th week post-fertilization human stage,1529,0.9840011326631743
54,Survey of human embryonic development,taste receptor cell,CL:0000209,male,unknown,16th week post-fertilization human stage,234,0.1505927174906362
55,Survey of human embryonic development,stromal cell,CL:0000499,male,unknown,16th week post-fertilization human stage,1,0.0006435586217548556
56,Survey of human embryonic development,mesangial cell,CL:0000650,male,unknown,16th week post-fertilization human stage,884,0.5689058216312923
57,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,16th week post-fertilization human stage,4,0.0025742344870194225
58,Survey of human embryonic development,erythroblast,CL:0000765,male,unknown,16th week post-fertilization human stage,3,0.001930675865264567
59,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,16th week post-fertilization human stage,2,0.0012871172435097113
60,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,16th week post-fertilization human stage,142,0.0913853242891895
61,Survey of human embryonic development,native cell,CL:0000003,male,unknown,17th week post-fertilization human stage,4029,2.5928976870503133
62,Survey of human embryonic development,taste receptor cell,CL:0000209,male,unknown,17th week post-fertilization human stage,363,0.2336117796970126
63,Survey of human embryonic development,stromal cell,CL:0000499,male,unknown,17th week post-fertilization human stage,41,0.02638590349194908
64,Survey of human embryonic development,mesangial cell,CL:0000650,male,unknown,17th week post-fertilization human stage,333,0.21430502104436694
65,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,17th week post-fertilization human stage,62,0.03990063454880105
66,Survey of human embryonic development,erythroblast,CL:0000765,male,unknown,17th week post-fertilization human stage,27,0.017376082787381102
67,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,17th week post-fertilization human stage,15,0.009653379326322835
68,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,17th week post-fertilization human stage,44,0.02831657935721365
