cell_type,count,percentage
Exc L6 THEMIS SLN,33,0.455047
Exc L6 THEMIS SNTG2,170,2.34418
Inh L1 LAMP5 BMP2,19,0.261997
Inh L1 LAMP5 NMBR,46,0.634308
Inh L1 LAMP5 PVRL2,22,0.303365
Inh L1 LAMP5 RAB11FIP1,15,0.206839
Inh L1 PAX6 CHRFAM7A,26,0.358522
Inh L1 PAX6 MIR101-1,20,0.275786
Inh L1 PVALB SST ASIC4,24,0.330943
Inh L1 SST DEFB108B,40,0.551572
Inh L1 VIP KLHDC8B,22,0.303365
Inh L1-2 PVALB CDK20,19,0.261997
Inh L1-2 SST CCNJL,40,0.551572
Inh L1-2 SST CLIC6,23,0.317154
Inh L1-2 SST PRRT4,39,0.537783
Inh L1-2 VIP EXPH5,69,0.951462
Inh L1-2 VIP PTGER3,1,0.0137893
Inh L1-2 VIP SCML4,7,0.0965251
Inh L1-2 VIP WNT4,1,0.0137893
Inh L1-3 SST FAM20A,98,1.35135
Inh L1-3 VIP CBLN1,33,0.455047
Inh L1-3 VIP CHRNA2,29,0.399890
Inh L1-3 VIP FNDC1,11,0.151682
Inh L1-3 VIP HSPB6,60,0.827358
Inh L1-5 VIP CD27-AS1,5,0.0689465
Inh L1-5 VIP LINC01013,11,0.151682
Inh L1-5 VIP PHLDB3,5,0.0689465
Inh L1-5 VIP SMOC1,42,0.579151
Inh L1-6 LAMP5 AARD,116,1.59956
Inh L1-6 LAMP5 CA1,33,0.455047
Inh L1-6 LAMP5 NES,5,0.0689465
Inh L1-6 PVALB COL15A1,31,0.427468
Inh L1-6 SST NPY,4,0.0551572
Inh L1-6 VIP SLC7A6OS,7,0.0965251
Inh L2 PAX6 FREM2,11,0.151682
Inh L2 PVALB FRZB,5,0.0689465
Inh L2 VIP SLC6A16,37,0.510204
Inh L2-3 SST NMU,32,0.441258
Inh L2-5 PVALB HHIPL1,20,0.275786
Inh L2-5 PVALB RPH3AL,320,4.41258
Inh L2-5 VIP SOX11,5,0.0689465
Inh L3 PVALB SAMD13,94,1.29619
Inh L3-5 PVALB ISG20,13,0.179261
Inh L3-5 SST GGTLC3,94,1.29619
Inh L3-5 SST OR5AH1P,13,0.179261
Inh L3-5 VIP HS3ST3A1,11,0.151682
Inh L3-5 VIP IGDCC3,32,0.441258
Inh L3-5 VIP TAC3,34,0.468836
Inh L3-6 VIP UG0898H09,1,0.0137893
Inh L3-6 VIP ZIM2-AS1,13,0.179261
Inh L5 PVALB LRIG3,31,0.427468
Inh L5 SST RPL35AP11,54,0.744622
Inh L5-6 LAMP5 CRABP1,41,0.565361
Inh L5-6 PVALB FAM150B,2,0.0275786
Inh L5-6 PVALB GAPDHP60,4,0.0551572
Inh L5-6 PVALB KCNIP2,2,0.0275786
Inh L5-6 PVALB MEPE,11,0.151682
Inh L5-6 PVALB SST CRHR2,14,0.193050
Inh L5-6 PVALB ZFPM2-AS1,33,0.455047
Inh L5-6 SST BEAN1,7,0.0965251
Inh L5-6 SST C4orf26,1,0.0137893
Inh L5-6 SST FBN2,1,0.0137893
Inh L5-6 SST ISX,2,0.0275786
Inh L5-6 SST KLHL1,14,0.193050
Inh L5-6 SST PAWR,17,0.234418
Inh L5-6 SST PIK3CD,2,0.0275786
Inh L5-6 VIP COL4A3,1,0.0137893
Inh L6 SST TH,3,0.0413679
Micro L1-6 TYROBP CD74,6,0.0827358
Oligo L2-6 OPALIN FTH1P3,100,1.37893
Oligo L2-6 OPALIN MAP6D1,78,1.07557
Oligo L3-6 OPALIN ENPP6,7,0.0965251
Oligo L3-6 OPALIN LRP4-AS1,3,0.0413679
OPC L1-6 PDGFRA COL20A1,19,0.261997
VLMC L1-5 PDGFRA COLEC12,17,0.234418
