,dataset_name,cell_type,cell_type_ontology_id,sex,race,count,percentage
24,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,38,0.09381094625620263
25,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,298,0.735675315377589
26,Global,mucosal invariant T cell,CL:0000940,female,unknown,56,0.13824771027229862
27,Global,plasmablast,CL:0000980,female,unknown,12,0.029624509344063986
28,Global,conventional dendritic cell,CL:0000990,female,unknown,32,0.07899869158417064
29,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,female,unknown,104,0.25674574764855457
30,Global,group 3 innate lymphoid cell,CL:0001071,female,unknown,4,0.00987483644802133
31,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,female,unknown,213,0.5258350408571358
32,Global,T follicular helper cell,CL:0002038,female,unknown,9,0.02221838200804799
33,Global,progenitor cell,CL:0011026,female,unknown,117,0.2888389661046239
34,Global,mast cell,CL:0000097,female,unknown,76,0.18762189251240527
35,Global,macrophage,CL:0000235,female,unknown,13,0.03209321845606932
36,Global,CD4-positive helper T cell,CL:0000492,female,unknown,46,0.1135606191522453
37,Global,lymphocyte,CL:0000542,female,unknown,686,1.693534450835658
38,Global,animal cell,CL:0000548,female,unknown,835,2.0613721085244525
39,Global,megakaryocyte,CL:0000556,female,unknown,34,0.08393610980818131
40,Global,alveolar macrophage,CL:0000583,female,unknown,6,0.014812254672031993
41,Global,erythroid lineage cell,CL:0000764,female,unknown,151,0.3727750759128052
42,Global,plasmacytoid dendritic cell,CL:0000784,female,unknown,313,0.7727059520576691
43,Global,plasma cell,CL:0000786,female,unknown,83,0.2049028562964426
44,Global,memory B cell,CL:0000787,female,unknown,201,0.4962105315130718
45,Global,naive B cell,CL:0000788,female,unknown,365,0.9010788258819463
46,Global,alpha-beta T cell,CL:0000789,female,unknown,31,0.0765299824721653
47,Global,gamma-delta T cell,CL:0000798,female,unknown,76,0.18762189251240527
48,Global,regulatory T cell,CL:0000815,female,unknown,271,0.6690201693534451
49,Global,precursor B cell,CL:0000817,female,unknown,13,0.03209321845606932
50,Global,pro-B cell,CL:0000826,female,unknown,21,0.05184289135211198
51,Global,germinal center B cell,CL:0000844,female,unknown,2,0.004937418224010665
52,Global,classical monocyte,CL:0000860,female,unknown,2674,6.601328165502259
53,Global,non-classical monocyte,CL:0000875,female,unknown,244,0.6023650233293011
54,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,3736,9.223097242451923
55,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,167,0.41227442170489054
56,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,1458,3.599377885303775
57,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,female,unknown,30,0.07406127336015997
58,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,633,1.5626928678993754
59,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,4540,11.20793936850421
60,Global,mucosal invariant T cell,CL:0000940,female,unknown,162,0.39993087614486383
61,Global,plasmablast,CL:0000980,female,unknown,78,0.1925593107364159
62,Global,conventional dendritic cell,CL:0000990,female,unknown,123,0.3036512207766559
63,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,female,unknown,376,0.9282346261140049
64,Global,group 3 innate lymphoid cell,CL:0001071,female,unknown,11,0.027155800232058658
65,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,female,unknown,464,1.1454810279704744
66,Global,T follicular helper cell,CL:0002038,female,unknown,144,0.35549411212876786
67,Global,progenitor cell,CL:0011026,female,unknown,968,2.389710420421162
68,Global,macrophage,CL:0000235,female,unknown,5,0.012343545560026663
69,Global,CD4-positive helper T cell,CL:0000492,female,unknown,3,0.0074061273360159965
70,Global,lymphocyte,CL:0000542,female,unknown,2,0.004937418224010665
71,Global,animal cell,CL:0000548,female,unknown,21,0.05184289135211198
72,Global,megakaryocyte,CL:0000556,female,unknown,8,0.01974967289604266
73,Global,alveolar macrophage,CL:0000583,female,unknown,1,0.0024687091120053324
74,Global,erythroid lineage cell,CL:0000764,female,unknown,41,0.10121707359221863
75,Global,plasmacytoid dendritic cell,CL:0000784,female,unknown,7,0.017280963784037328
76,Global,plasma cell,CL:0000786,female,unknown,16,0.03949934579208532
77,Global,memory B cell,CL:0000787,female,unknown,35,0.08640481892018664
78,Global,naive B cell,CL:0000788,female,unknown,86,0.2123089836324586
79,Global,alpha-beta T cell,CL:0000789,female,unknown,1,0.0024687091120053324
80,Global,gamma-delta T cell,CL:0000798,female,unknown,18,0.04443676401609598
81,Global,regulatory T cell,CL:0000815,female,unknown,6,0.014812254672031993
82,Global,precursor B cell,CL:0000817,female,unknown,16,0.03949934579208532
83,Global,pro-B cell,CL:0000826,female,unknown,4,0.00987483644802133
84,Global,germinal center B cell,CL:0000844,female,unknown,1,0.0024687091120053324
85,Global,classical monocyte,CL:0000860,female,unknown,42,0.10368578270422396
86,Global,non-classical monocyte,CL:0000875,female,unknown,8,0.01974967289604266
87,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,61,0.15059125583232527
88,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,29,0.07159256424815465
89,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,79,0.19502801984842125
90,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,female,unknown,4,0.00987483644802133
91,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,21,0.05184289135211198
92,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,143,0.35302540301676255
93,Global,mucosal invariant T cell,CL:0000940,female,unknown,19,0.04690547312810132
94,Global,plasmablast,CL:0000980,female,unknown,7,0.017280963784037328
95,Global,conventional dendritic cell,CL:0000990,female,unknown,2,0.004937418224010665
96,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,female,unknown,34,0.08393610980818131
97,Global,group 3 innate lymphoid cell,CL:0001071,female,unknown,1,0.0024687091120053324
98,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,female,unknown,50,0.12343545560026663
99,Global,T follicular helper cell,CL:0002038,female,unknown,2,0.004937418224010665
100,Global,progenitor cell,CL:0011026,female,unknown,48,0.11849803737625594
101,Global,mast cell,CL:0000097,male,unknown,4,0.00987483644802133
102,Global,macrophage,CL:0000235,male,unknown,16,0.03949934579208532
103,Global,CD4-positive helper T cell,CL:0000492,male,unknown,12,0.029624509344063986
104,Global,lymphocyte,CL:0000542,male,unknown,71,0.17527834695237862
105,Global,animal cell,CL:0000548,male,unknown,56,0.13824771027229862
106,Global,megakaryocyte,CL:0000556,male,unknown,35,0.08640481892018664
107,Global,alveolar macrophage,CL:0000583,male,unknown,1,0.0024687091120053324
108,Global,erythroid lineage cell,CL:0000764,male,unknown,69,0.17034092872836795
109,Global,plasmacytoid dendritic cell,CL:0000784,male,unknown,31,0.0765299824721653
110,Global,plasma cell,CL:0000786,male,unknown,60,0.14812254672031994
111,Global,memory B cell,CL:0000787,male,unknown,163,0.40239958525686914
112,Global,naive B cell,CL:0000788,male,unknown,41,0.10121707359221863
113,Global,alpha-beta T cell,CL:0000789,male,unknown,48,0.11849803737625594
114,Global,gamma-delta T cell,CL:0000798,male,unknown,109,0.26908929320858127
115,Global,regulatory T cell,CL:0000815,male,unknown,32,0.07899869158417064
116,Global,germinal center B cell,CL:0000844,male,unknown,2,0.004937418224010665
117,Global,classical monocyte,CL:0000860,male,unknown,510,1.2590416471227195
118,Global,non-classical monocyte,CL:0000875,male,unknown,144,0.35549411212876786
119,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,unknown,124,0.3061199298886612
120,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,male,unknown,12,0.029624509344063986
121,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,male,unknown,153,0.37771249413681585
122,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,unknown,10,0.024687091120053326
123,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,male,unknown,28,0.06912385513614931
124,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,male,unknown,205,0.5060853679610932
125,Global,mucosal invariant T cell,CL:0000940,male,unknown,47,0.11602932826425061
126,Global,plasmablast,CL:0000980,male,unknown,14,0.034561927568074656
127,Global,conventional dendritic cell,CL:0000990,male,unknown,28,0.06912385513614931
128,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,male,unknown,436,1.076357172834325
129,Global,group 3 innate lymphoid cell,CL:0001071,male,unknown,1,0.0024687091120053324
130,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,male,unknown,193,0.47646085861702914
131,Global,T follicular helper cell,CL:0002038,male,unknown,4,0.00987483644802133
132,Global,progenitor cell,CL:0011026,male,unknown,73,0.18021576517638926
133,Global,mast cell,CL:0000097,male,unknown,4,0.00987483644802133
134,Global,macrophage,CL:0000235,male,unknown,27,0.06665514602414398
135,Global,CD4-positive helper T cell,CL:0000492,male,unknown,68,0.16787221961636262
136,Global,lymphocyte,CL:0000542,male,unknown,77,0.1900906016244106
137,Global,animal cell,CL:0000548,male,unknown,137,0.33821314834473054
138,Global,megakaryocyte,CL:0000556,male,unknown,29,0.07159256424815465
139,Global,alveolar macrophage,CL:0000583,male,unknown,10,0.024687091120053326
140,Global,erythroid lineage cell,CL:0000764,male,unknown,65,0.16046609228034658
141,Global,plasmacytoid dendritic cell,CL:0000784,male,unknown,2,0.004937418224010665
142,Global,plasma cell,CL:0000786,male,unknown,52,0.12837287382427728
143,Global,memory B cell,CL:0000787,male,unknown,214,0.5283037499691412
144,Global,naive B cell,CL:0000788,male,unknown,115,0.2839015478806132
145,Global,alpha-beta T cell,CL:0000789,male,unknown,186,0.4591798948329918
146,Global,gamma-delta T cell,CL:0000798,male,unknown,773,1.908312143580122
147,Global,regulatory T cell,CL:0000815,male,unknown,100,0.24687091120053326
148,Global,precursor B cell,CL:0000817,male,unknown,20,0.04937418224010665
149,Global,pro-B cell,CL:0000826,male,unknown,5,0.012343545560026663
150,Global,germinal center B cell,CL:0000844,male,unknown,1,0.0024687091120053324
151,Global,classical monocyte,CL:0000860,male,unknown,1621,4.001777470560644
152,Global,non-classical monocyte,CL:0000875,male,unknown,131,0.32340089367269853
153,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,unknown,475,1.172636828202533
154,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,male,unknown,403,0.9948897721381489
155,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,male,unknown,865,2.1354333818846127
156,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,unknown,16,0.03949934579208532
157,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,male,unknown,112,0.27649542054459725
158,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,male,unknown,2208,5.4509097193077745
159,Global,mucosal invariant T cell,CL:0000940,male,unknown,143,0.35302540301676255
160,Global,plasmablast,CL:0000980,male,unknown,64,0.15799738316834128
161,Global,conventional dendritic cell,CL:0000990,male,unknown,15,0.037030636680079984
162,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,male,unknown,5734,14.155578048238576
163,Global,group 3 innate lymphoid cell,CL:0001071,male,unknown,14,0.034561927568074656
164,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,male,unknown,1975,4.8757004962105315
165,Global,T follicular helper cell,CL:0002038,male,unknown,108,0.2666205840965759
166,Global,progenitor cell,CL:0011026,male,unknown,106,0.26168316587256524
