,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
59,Survey of human embryonic development,glial cell,CL:0000125,male,unknown,16th week post-fertilization human stage,23,0.04453049370764763
60,Survey of human embryonic development,chromaffin cell,CL:0000166,male,unknown,16th week post-fertilization human stage,20,0.038722168441432725
61,Survey of human embryonic development,smooth muscle cell,CL:0000192,male,unknown,16th week post-fertilization human stage,1,0.0019361084220716359
62,Survey of human embryonic development,stromal cell,CL:0000499,male,unknown,16th week post-fertilization human stage,452,0.8751210067763795
63,Survey of human embryonic development,neuron,CL:0000540,male,unknown,16th week post-fertilization human stage,7,0.013552758954501452
64,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,16th week post-fertilization human stage,83,0.1606969990319458
65,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,16th week post-fertilization human stage,155,0.3000968054211036
66,Survey of human embryonic development,endothelial cell of lymphatic vessel,CL:0002138,male,unknown,16th week post-fertilization human stage,54,0.10454985479186835
67,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,16th week post-fertilization human stage,171,0.33107454017424975
68,Survey of human embryonic development,intestinal epithelial cell,CL:0002563,male,unknown,16th week post-fertilization human stage,2617,5.066795740561472
69,Survey of human embryonic development,mesothelial cell,CL:0000077,male,unknown,17th week post-fertilization human stage,1,0.0019361084220716359
70,Survey of human embryonic development,endothelial cell of lymphatic vessel,CL:0002138,male,unknown,17th week post-fertilization human stage,3,0.005808325266214908
71,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,17th week post-fertilization human stage,1,0.0019361084220716359
72,Survey of human embryonic development,intestinal epithelial cell,CL:0002563,male,unknown,17th week post-fertilization human stage,16,0.030977734753146174
