,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
126,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,goblet cell,CL:0000160,male,unknown,29-year-old human stage,167,0.16487150882111937
127,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,neuroendocrine cell,CL:0000165,male,unknown,29-year-old human stage,2,0.001974509087678076
128,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,macrophage,CL:0000235,male,unknown,29-year-old human stage,335,0.33073027218607776
129,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,B cell,CL:0000236,male,unknown,29-year-old human stage,13,0.012834309069907493
130,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,dendritic cell,CL:0000451,male,unknown,29-year-old human stage,61,0.06022252717418131
131,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,monocyte,CL:0000576,male,unknown,29-year-old human stage,204,0.20139992694316375
132,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,natural killer cell,CL:0000623,male,unknown,29-year-old human stage,239,0.23595383597753006
133,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,basal cell,CL:0000646,male,unknown,29-year-old human stage,1783,1.7602748516650046
134,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,pericyte cell,CL:0000669,male,unknown,29-year-old human stage,9,0.008885290894551342
135,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,plasma cell,CL:0000786,male,unknown,29-year-old human stage,53,0.05232449082346901
136,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,brush cell,CL:0002204,male,unknown,29-year-old human stage,4,0.003949018175356152
137,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ionocyte,CL:0005006,male,unknown,29-year-old human stage,4,0.003949018175356152
138,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,native cell,CL:0000003,male,unknown,31-year-old human stage,1114,1.0998015618366883
139,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,fibroblast,CL:0000057,male,unknown,31-year-old human stage,20,0.019745090876780762
140,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ciliated cell,CL:0000064,male,unknown,31-year-old human stage,336,0.3317175267299168
141,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mast cell,CL:0000097,male,unknown,31-year-old human stage,20,0.019745090876780762
142,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,endothelial cell,CL:0000115,male,unknown,31-year-old human stage,236,0.23299207234601296
143,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,secretory cell,CL:0000151,male,unknown,31-year-old human stage,432,0.4264939629384644
144,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,goblet cell,CL:0000160,male,unknown,31-year-old human stage,10,0.009872545438390381
145,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,neuroendocrine cell,CL:0000165,male,unknown,31-year-old human stage,12,0.011847054526068457
146,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,macrophage,CL:0000235,male,unknown,31-year-old human stage,46,0.04541370901659575
147,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,B cell,CL:0000236,male,unknown,31-year-old human stage,5,0.004936272719195191
148,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,dendritic cell,CL:0000451,male,unknown,31-year-old human stage,45,0.04442645447275671
149,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,monocyte,CL:0000576,male,unknown,31-year-old human stage,149,0.14710092703201666
150,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,natural killer cell,CL:0000623,male,unknown,31-year-old human stage,98,0.09675094529622573
151,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,basal cell,CL:0000646,male,unknown,31-year-old human stage,2607,2.573772595788372
152,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,pericyte cell,CL:0000669,male,unknown,31-year-old human stage,18,0.017770581789102683
153,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,plasma cell,CL:0000786,male,unknown,31-year-old human stage,13,0.012834309069907493
154,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ionocyte,CL:0005006,male,unknown,31-year-old human stage,22,0.02171959996445884
155,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,native cell,CL:0000003,male,unknown,33-year-old human stage,1761,1.7385552517005458
156,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,fibroblast,CL:0000057,male,unknown,33-year-old human stage,5,0.004936272719195191
157,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ciliated cell,CL:0000064,male,unknown,33-year-old human stage,1338,1.3209465796566329
158,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mast cell,CL:0000097,male,unknown,33-year-old human stage,29,0.0286303817713321
159,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,endothelial cell,CL:0000115,male,unknown,33-year-old human stage,103,0.10168721801542091
160,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,secretory cell,CL:0000151,male,unknown,33-year-old human stage,1338,1.3209465796566329
161,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,goblet cell,CL:0000160,male,unknown,33-year-old human stage,104,0.10267447255925995
162,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,neuroendocrine cell,CL:0000165,male,unknown,33-year-old human stage,1,0.000987254543839038
163,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,macrophage,CL:0000235,male,unknown,33-year-old human stage,7,0.006910781806873266
164,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,B cell,CL:0000236,male,unknown,33-year-old human stage,6,0.0059235272630342286
165,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,dendritic cell,CL:0000451,male,unknown,33-year-old human stage,44,0.04343919992891768
166,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,monocyte,CL:0000576,male,unknown,33-year-old human stage,3,0.0029617636315171143
167,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,natural killer cell,CL:0000623,male,unknown,33-year-old human stage,57,0.05627350899882516
168,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,basal cell,CL:0000646,male,unknown,33-year-old human stage,2097,2.070272778430463
169,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,pericyte cell,CL:0000669,male,unknown,33-year-old human stage,2,0.001974509087678076
170,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ionocyte,CL:0005006,male,unknown,33-year-old human stage,11,0.01085979998222942
