cell_type,count,percentage
Exc L6 THEMIS LINC00343,206,2.67776
Exc L6 THEMIS SLN,35,0.454959
Exc L6 THEMIS SNTG2,162,2.10581
Inh L1 LAMP5 BMP2,23,0.298973
Inh L1 LAMP5 NMBR,38,0.493956
Inh L1 LAMP5 PVRL2,13,0.168985
Inh L1 LAMP5 RAB11FIP1,28,0.363967
Inh L1 PAX6 CHRFAM7A,44,0.571949
Inh L1 PAX6 MIR101-1,22,0.285974
Inh L1 PVALB SST ASIC4,28,0.363967
Inh L1 SST DEFB108B,27,0.350968
Inh L1 VIP KLHDC8B,4,0.0519953
Inh L1-2 PVALB CDK20,5,0.0649942
Inh L1-2 SST CCNJL,20,0.259977
Inh L1-2 SST CLIC6,20,0.259977
Inh L1-2 SST PRRT4,49,0.636943
Inh L1-2 VIP EXPH5,73,0.948915
Inh L1-2 VIP HTR3A,3,0.0389965
Inh L1-2 VIP PTGER3,7,0.0909918
Inh L1-2 VIP SCML4,6,0.0779930
Inh L1-2 VIP WNT4,7,0.0909918
Inh L1-3 SST FAM20A,115,1.49487
Inh L1-3 VIP CBLN1,38,0.493956
Inh L1-3 VIP CHRNA2,22,0.285974
Inh L1-3 VIP FNDC1,14,0.181984
Inh L1-3 VIP HSPB6,51,0.662940
Inh L1-5 VIP CD27-AS1,4,0.0519953
Inh L1-5 VIP LINC01013,29,0.376966
Inh L1-5 VIP SMOC1,81,1.05291
Inh L1-6 LAMP5 AARD,131,1.70285
Inh L1-6 LAMP5 CA1,34,0.441960
Inh L1-6 LAMP5 NES,33,0.428961
Inh L1-6 PVALB COL15A1,41,0.532952
Inh L1-6 SST NPY,3,0.0389965
Inh L1-6 VIP SLC7A6OS,1,0.0129988
Inh L2 PAX6 FREM2,1,0.0129988
Inh L2 PVALB FRZB,5,0.0649942
Inh L2 VIP SLC6A16,37,0.480957
Inh L2-3 SST NMU,30,0.389965
Inh L2-5 PVALB HHIPL1,17,0.220980
Inh L2-5 PVALB RPH3AL,387,5.03055
Inh L2-5 VIP SOX11,8,0.103991
Inh L3 PVALB SAMD13,114,1.48187
Inh L3-5 PVALB ISG20,27,0.350968
Inh L3-5 SST GGTLC3,69,0.896919
Inh L3-5 SST OR5AH1P,15,0.194982
Inh L3-5 VIP HS3ST3A1,15,0.194982
Inh L3-5 VIP IGDCC3,34,0.441960
Inh L3-5 VIP TAC3,41,0.532952
Inh L3-6 PAX6 LINC01497,5,0.0649942
Inh L3-6 VIP ZIM2-AS1,11,0.142987
Inh L5 PVALB LRIG3,50,0.649942
Inh L5 SST RPL35AP11,60,0.779930
Inh L5-6 LAMP5 CRABP1,51,0.662940
Inh L5-6 PVALB FAM150B,3,0.0389965
Inh L5-6 PVALB GAPDHP60,8,0.103991
Inh L5-6 PVALB KCNIP2,14,0.181984
Inh L5-6 PVALB MEPE,17,0.220980
Inh L5-6 PVALB SST CRHR2,17,0.220980
Inh L5-6 PVALB ZFPM2-AS1,10,0.129988
Inh L5-6 SST BEAN1,4,0.0519953
Inh L5-6 SST FBN2,5,0.0649942
Inh L5-6 SST ISX,21,0.272975
Inh L5-6 SST KLHL1,16,0.207981
Inh L5-6 SST PAWR,15,0.194982
Inh L5-6 SST PIK3CD,10,0.129988
Inh L5-6 VIP COL4A3,1,0.0129988
Inh L6 SST TH,3,0.0389965
Micro L1-6 TYROBP CD74,12,0.155986
Oligo L2-6 OPALIN FTH1P3,141,1.83284
Oligo L2-6 OPALIN MAP6D1,85,1.10490
Oligo L3-6 OPALIN ENPP6,25,0.324971
Oligo L3-6 OPALIN LRP4-AS1,7,0.0909918
OPC L1-6 PDGFRA COL20A1,19,0.246978
VLMC L1-5 PDGFRA COLEC12,18,0.233979
